Date,Open,High,Low,Close,Adj_Close,Volume,RSI,APPL,MSFT,GOOG,VIX,USDX
2010-03-02,6.250500202178955,6.367499828338623,6.239999771118164,6.276500225067139,6.276500225067139,241950000,60.10212664466246,7.458929061889648,28.459999084472656,13.47598934173584,19.059999465942383,80.5199966430664
2010-03-03,6.269999980926514,6.3470001220703125,6.221499919891357,6.29449987411499,6.29449987411499,128808000,60.74944433150648,7.476070880889893,28.459999084472656,13.582091331481934,18.829999923706055,79.9800033569336
2010-03-04,6.298999786376953,6.442500114440918,6.278500080108643,6.426499843597412,6.426499843597412,150194000,65.20752139618762,7.525356769561768,28.6299991607666,13.812975883483887,18.719999313354492,80.55999755859375
2010-03-05,6.456500053405762,6.472499847412109,6.353499889373779,6.445499897003174,6.445499897003174,135386000,65.80948887572976,7.819643020629883,28.59000015258789,14.052577018737793,17.420000076293945,80.43000030517578
2010-03-08,6.414999961853027,6.542500019073486,6.385499954223633,6.505499839782715,6.505499839782715,112118000,67.70944622506792,7.824285984039307,28.6299991607666,14.009489059448242,17.790000915527344,80.43000030517578
2010-03-09,6.479499816894531,6.540500164031982,6.398499965667725,6.440999984741211,6.440999984741211,121416000,63.61681364338502,7.965000152587891,28.799999237060547,13.952452659606934,17.920000076293945,80.58999633789062
2010-03-10,6.45550012588501,6.558499813079834,6.423999786376953,6.5254998207092285,6.5254998207092285,112514000,66.47568867249623,8.029999732971191,28.969999313354492,14.35743522644043,18.56999969482422,80.44999694824219
2010-03-11,6.522500038146973,6.681000232696533,6.51800012588501,6.678999900817871,6.678999900817871,144816000,70.94243315741485,8.053570747375488,29.18000030517578,14.474246978759766,18.059999465942383,80.31999969482422
2010-03-12,6.710000038146973,6.710000038146973,6.559000015258789,6.591000080108643,6.591000080108643,123016000,65.55026347096836,8.092857360839844,29.270000457763672,14.434395790100098,17.579999923706055,79.83000183105469
2010-03-15,6.585000038146973,6.599999904632568,6.43149995803833,6.55649995803833,6.55649995803833,126584000,63.5121070127876,7.994286060333252,29.290000915527344,14.026924133300781,18.0,80.25
2010-03-16,6.561999797821045,6.614500045776367,6.525000095367432,6.5894999504089355,6.5894999504089355,82650000,64.64450197360767,8.016071319580078,29.3700008392334,14.077235221862793,17.690000534057617,79.75
2010-03-17,6.620500087738037,6.634500026702881,6.560999870300293,6.566999912261963,6.566999912261963,87176000,63.2042141900335,8.00428581237793,29.6299991607666,14.086200714111328,16.90999984741211,79.63999938964844
2010-03-18,6.551000118255615,6.642499923706055,6.521999835968018,6.638000011444092,6.638000011444092,100426000,65.7940915350265,8.023214340209961,29.610000610351562,14.107123374938965,16.6200008392334,80.22000122070312
2010-03-19,6.685500144958496,6.685500144958496,6.482999801635742,6.517499923706055,6.517499923706055,178100000,58.29474208916003,7.9375,29.59000015258789,13.947720527648926,16.969999313354492,80.72000122070312
2010-03-22,6.510000228881836,6.547999858856201,6.432000160217285,6.523499965667725,6.523499965667725,107668000,58.54809900069551,8.026785850524902,29.600000381469727,13.885454177856445,16.8700008392334,80.6500015258789
2010-03-23,6.54449987411499,6.546999931335449,6.403500080108643,6.4629998207092285,6.4629998207092285,84262000,54.9248542704018,8.15571403503418,29.8799991607666,13.673747062683105,16.350000381469727,80.9000015258789
2010-03-24,6.432000160217285,6.46999979019165,6.360000133514404,6.4019999504089355,6.4019999504089355,93928000,51.466520852337005,8.19178581237793,29.649999618530273,13.881219863891602,17.549999237060547,81.83999633789062
2010-03-25,6.456999778747559,6.8454999923706055,6.4019999504089355,6.736499786376953,6.736499786376953,324192000,64.62147527833535,8.094642639160156,30.010000228881836,14.019452095031738,18.399999618530273,82.12000274658203
2010-03-26,6.744999885559082,6.8495001792907715,6.688000202178955,6.752999782562256,6.752999782562256,131314000,65.12364626194733,8.246429443359375,29.65999984741211,14.014719009399414,17.770000457763672,81.68000030517578
2010-03-29,6.768499851226807,6.831500053405762,6.7164998054504395,6.75600004196167,6.75600004196167,92538000,65.22031747177815,8.299642562866211,29.59000015258789,14.008742332458496,17.59000015258789,81.36000061035156
2010-03-30,6.7870001792907715,6.9095001220703125,6.76800012588501,6.828999996185303,6.828999996185303,123854000,67.57531427240197,8.423213958740234,29.770000457763672,14.11484432220459,17.1299991607666,81.47000122070312
2010-03-31,6.800000190734863,6.840000152587891,6.723999977111816,6.78849983215332,6.78849983215332,92012000,64.94778286535583,8.39285659790039,29.290000915527344,14.125056266784668,17.59000015258789,81.06999969482422
2010-04-01,6.789999961853027,6.825500011444092,6.559000015258789,6.5904998779296875,6.5904998779296875,175716000,53.911258996904714,8.427499771118164,29.15999984741211,14.166898727416992,17.469999313354492,80.77999877929688
2010-04-05,6.642499923706055,6.686999797821045,6.539000034332275,6.57450008392334,6.57450008392334,116330000,53.125650410170294,8.517499923706055,29.270000457763672,14.221942901611328,17.020000457763672,81.08999633789062
2010-04-06,6.561500072479248,6.800000190734863,6.559000015258789,6.7779998779296875,6.7779998779296875,159006000,60.92502415048716,8.555000305175781,29.31999969482422,14.152453422546387,16.229999542236328,81.38999938964844
2010-04-07,6.797999858856201,6.803999900817871,6.692999839782715,6.743500232696533,6.743500232696533,118908000,59.12880662391701,8.592857360839844,29.350000381469727,14.035889625549316,16.6200008392334,81.44000244140625
2010-04-08,6.735499858856201,7.0625,6.735499858856201,7.047999858856201,7.047999858856201,253782000,68.07520374186953,8.569643020629883,29.920000076293945,14.134270668029785,16.479999542236328,81.52999877929688
2010-04-09,7.035999774932861,7.066500186920166,6.953499794006348,7.002999782562256,7.002999782562256,120222000,65.78349732035282,8.635356903076172,30.34000015258789,14.102640151977539,16.139999389648438,81.08999633789062
2010-04-12,7.0,7.145500183105469,6.984000205993652,7.059999942779541,7.059999942779541,108906000,67.28578810726614,8.653214454650879,30.31999969482422,14.264781951904297,15.579999923706055,80.55999755859375
2010-04-13,7.061500072479248,7.098999977111816,6.955999851226807,7.007999897003174,7.007999897003174,95710000,64.50342691357605,8.65821361541748,30.450000762939453,14.614471435546875,16.200000762939453,80.51000213623047
2010-04-14,7.017000198364258,7.224999904632568,6.960000038146973,7.214000225067139,7.214000225067139,158006000,69.82652389686355,8.774642944335938,30.81999969482422,14.670013427734375,15.59000015258789,80.19000244140625
2010-04-15,7.227499961853027,7.354499816894531,7.199999809265137,7.290999889373779,7.290999889373779,156592000,71.54424879098241,8.890000343322754,30.8700008392334,14.826925277709961,15.890000343322754,80.4800033569336
2010-04-16,7.24399995803833,7.358500003814697,7.072500228881836,7.108500003814697,7.108500003814697,167936000,62.46730799387191,8.835714340209961,30.670000076293945,13.70238971710205,18.360000610351562,80.81999969482422
2010-04-19,7.117499828338623,7.183499813079834,6.956500053405762,7.121500015258789,7.121500015258789,120440000,62.829079132507786,8.823928833007812,31.040000915527344,13.70114517211914,17.34000015258789,81.0
2010-04-20,7.191500186920166,7.23199987411499,7.105000019073486,7.210000038146973,7.210000038146973,86234000,65.2824204492068,8.735357284545898,31.360000610351562,13.82418441772461,15.729999542236328,81.05000305175781
2010-04-21,7.258500099182129,7.449999809265137,7.176000118255615,7.321499824523926,7.321499824523926,147488000,68.13588118497493,9.257857322692871,31.329999923706055,13.805752754211426,16.31999969482422,81.16000366210938
2010-04-22,7.350500106811523,7.554500102996826,7.294000148773193,7.504499912261963,7.504499912261963,303316000,72.1777048397285,9.516785621643066,31.389999389648438,13.625429153442383,16.469999313354492,81.56999969482422
2010-04-23,7.269000053405762,7.454500198364258,7.120999813079834,7.18149995803833,7.18149995803833,379504000,58.15586988553081,9.672499656677246,30.959999084472656,13.573871612548828,16.6200008392334,81.3499984741211
2010-04-26,7.159999847412109,7.386499881744385,7.144999980926514,7.355500221252441,7.355500221252441,186366000,62.39414705057363,9.625,31.110000610351562,13.241368293762207,17.469999313354492,81.4800033569336
2010-04-27,7.277500152587891,7.322000026702881,7.055500030517578,7.10099983215332,7.10099983215332,172780000,53.8092519342974,9.35857105255127,30.850000381469727,13.177108764648438,22.809999465942383,82.1500015258789
2010-04-28,7.129499912261963,7.137499809265137,6.934500217437744,6.96750020980835,6.96750020980835,184706000,49.92849960618776,9.342857360839844,30.90999984741211,13.180347442626953,21.079999923706055,82.37999725341797
2010-04-29,7.004499912261963,7.122499942779541,6.989500045776367,7.08650016784668,7.08650016784668,126284000,53.170617882158325,9.59428596496582,31.0,13.250333786010742,18.440000534057617,82.0
2010-04-30,7.070000171661377,7.070000171661377,6.8454999923706055,6.855000019073486,6.855000019073486,122270000,46.819448537498324,9.3246431350708,30.540000915527344,13.093422889709473,22.049999237060547,81.87000274658203
2010-05-03,6.860000133514404,6.9720001220703125,6.805500030517578,6.874499797821045,6.874499797821045,113092000,47.38950447112538,9.512499809265137,30.860000610351562,13.21546459197998,20.190000534057617,82.2699966430664
2010-05-04,6.781000137329102,6.790500164031982,6.419000148773193,6.491499900817871,6.491499900817871,253356000,38.63060074493928,9.238571166992188,30.1299991607666,12.611976623535156,23.84000015258789,83.30000305175781
2010-05-05,6.400000095367432,6.58050012588501,6.377500057220459,6.546500205993652,6.546500205993652,189162000,40.33601911836963,9.142499923706055,29.850000381469727,12.6964111328125,24.90999984741211,84.08000183105469
2010-05-06,6.5,6.616499900817871,6.03000020980835,6.435500144958496,6.435500144958496,203780000,38.03856926457305,8.79464340209961,28.979999542236328,12.420195579528809,32.79999923706055,84.88999938964844
2010-05-07,6.398499965667725,6.559000015258789,6.188000202178955,6.249000072479248,6.249000072479248,238552000,34.48456288701959,8.42357063293457,28.209999084472656,12.282462120056152,40.95000076293945,84.44999694824219
2010-05-10,6.486499786376953,6.610499858856201,6.4629998207092285,6.564499855041504,6.564499855041504,136122000,44.014205573479366,9.071070671081543,28.940000534057617,12.99255084991455,28.84000015258789,84.16000366210938
2010-05-11,6.497499942779541,6.6539998054504395,6.423500061035156,6.5229997634887695,6.5229997634887695,120882000,43.12561249857579,9.161429405212402,28.8799991607666,12.678727149963379,28.31999969482422,84.47000122070312
2010-05-12,6.570499897003174,6.706500053405762,6.484000205993652,6.69350004196167,6.69350004196167,118090000,47.78930839763315,9.360357284545898,29.440000534057617,12.587569236755371,25.520000457763672,84.83000183105469
2010-05-13,6.696499824523926,6.8495001792907715,6.550000190734863,6.573500156402588,6.573500156402588,118804000,44.99291635129948,9.227143287658691,29.239999771118164,12.724306106567383,26.68000030517578,85.20999908447266
2010-05-14,6.51800012588501,6.550000190734863,6.3379998207092285,6.426499843597412,6.426499843597412,105556000,41.76858830909355,9.0649995803833,28.93000030517578,12.640869140625,31.239999771118164,86.0999984741211
2010-05-17,6.4120001792907715,6.497499942779541,6.289999961853027,6.445499897003174,6.445499897003174,112844000,42.34371428544491,9.079285621643066,28.940000534057617,12.651827812194824,30.84000015258789,86.20999908447266
2010-05-18,6.506999969482422,6.5625,6.2754998207092285,6.314000129699707,6.314000129699707,105138000,39.44035161354503,9.012857437133789,28.600000381469727,12.412723541259766,33.54999923706055,87.16000366210938
2010-05-19,6.2754998207092285,6.396500110626221,6.190000057220459,6.229499816894531,6.229499816894531,129266000,37.65370732030921,8.869285583496094,28.239999771118164,12.314592361450195,35.31999969482422,86.38999938964844
2010-05-20,6.131999969482422,6.25,5.939000129699707,5.985499858856201,5.985499858856201,171888000,33.00442791889,8.491429328918457,27.110000610351562,11.830904960632324,45.790000915527344,85.56999969482422
2010-05-21,5.894999980926514,6.248499870300293,5.875999927520752,6.136000156402588,6.136000156402588,159338000,38.082767416889894,8.65428638458252,26.84000015258789,11.757181167602539,40.099998474121094,85.37000274658203
2010-05-24,6.128499984741211,6.224999904632568,6.03249979019165,6.105999946594238,6.105999946594238,90718000,37.47299793181663,8.812856674194336,26.270000457763672,11.884453773498535,38.31999969482422,86.20999908447266
2010-05-25,5.927000045776367,6.259500026702881,5.925000190734863,6.243000030517578,6.243000030517578,138268000,42.03722829636555,8.757857322692871,26.06999969482422,11.88221263885498,34.61000061035156,86.77999877929688
2010-05-26,6.252500057220459,6.2895002365112305,6.114999771118164,6.1605000495910645,6.1605000495910645,139292000,40.137180569372845,8.71821403503418,25.010000228881836,11.842362403869629,35.02000045776367,87.12000274658203
2010-05-27,6.249000072479248,6.34250020980835,6.03000020980835,6.335000038146973,6.335000038146973,94954000,45.72516499099472,9.048213958740234,26.0,12.215712547302246,29.68000030517578,86.18000030517578
2010-05-28,6.303500175476074,6.380000114440918,6.200500011444092,6.2729997634887695,6.2729997634887695,79096000,44.14829864327659,9.174285888671875,25.799999237060547,12.095413208007812,32.06999969482422,86.4800033569336
2010-06-01,6.248499870300293,6.328499794006348,6.151000022888184,6.1620001792907715,6.1620001792907715,73190000,41.395911768453495,9.315357208251953,25.889999389648438,12.0142183303833,35.540000915527344,86.63999938964844
2010-06-02,6.201000213623047,6.321499824523926,6.082499980926514,6.315499782562256,6.315499782562256,95294000,46.37482772685482,9.426786422729492,26.459999084472656,12.288190841674805,30.170000076293945,86.79000091552734
2010-06-03,6.3125,6.457499980926514,6.242499828338623,6.438000202178955,6.438000202178955,105538000,50.02391394932602,9.397143363952637,26.860000610351562,12.592799186706543,29.459999084472656,87.13999938964844
2010-06-04,6.316500186920166,6.409999847412109,6.109000205993652,6.138500213623047,6.138500213623047,109954000,42.42307565002753,9.14142894744873,25.790000915527344,12.421441078186035,35.47999954223633,88.2300033569336
2010-06-07,6.291999816894531,6.33050012588501,6.083499908447266,6.100500106811523,6.100500106811523,131328000,41.5602273845493,8.962142944335938,25.290000915527344,12.092674255371094,36.56999969482422,88.4000015258789
2010-06-08,6.099999904632568,6.099999904632568,5.789999961853027,5.941999912261963,5.941999912261963,229688000,38.081091931767844,8.904643058776855,25.110000610351562,12.07424259185791,33.70000076293945,88.38999938964844
2010-06-09,6.015500068664551,6.073500156402588,5.868000030517578,5.895500183105469,5.895500183105469,147384000,37.09986148047391,8.685713768005371,24.790000915527344,11.806246757507324,33.72999954223633,87.9000015258789
2010-06-10,6.0,6.175000190734863,5.960000038146973,6.1605000495910645,6.1605000495910645,121236000,45.68865390533569,8.946785926818848,25.0,12.12978458404541,30.56999969482422,87.16999816894531
2010-06-11,6.069499969482422,6.176499843597412,6.014500141143799,6.151500225067139,6.151500225067139,84092000,45.461615962064286,9.053929328918457,25.65999984741211,12.166894912719727,28.790000915527344,87.51000213623047
2010-06-14,6.211999893188477,6.284999847412109,6.175000190734863,6.191500186920166,6.191500186920166,78460000,46.7286663015806,9.081428527832031,25.5,12.03464126586914,28.579999923706055,86.51000213623047
2010-06-15,6.159999847412109,6.3460001945495605,6.125,6.3420000076293945,6.3420000076293945,90820000,51.31193392502584,9.274642944335938,26.579999923706055,12.403260231018066,25.8700008392334,85.9800033569336
2010-06-16,6.269499778747559,6.39900016784668,6.26800012588501,6.34499979019165,6.34499979019165,79286000,51.40168534591656,9.54464340209961,26.31999969482422,12.484952926635742,25.920000076293945,86.08000183105469
2010-06-17,6.336999893188477,6.389999866485596,6.234499931335449,6.29449987411499,6.29449987411499,69580000,49.73940245293456,9.709643363952637,26.3700008392334,12.455313682556152,25.049999237060547,85.69000244140625
2010-06-18,6.323999881744385,6.374000072479248,6.253499984741211,6.291500091552734,6.291500091552734,76720000,49.636715700797446,9.788213729858398,26.440000534057617,12.454069137573242,23.950000762939453,85.69999694824219
2010-06-21,6.3394999504089355,6.374000072479248,6.070499897003174,6.127500057220459,6.127500057220459,106554000,44.2572722831345,9.64892864227295,25.950000762939453,12.168390274047852,24.8799991607666,85.93000030517578
2010-06-22,6.132500171661377,6.261499881744385,6.077499866485596,6.115499973297119,6.115499973297119,124144000,43.88251434819175,9.780357360839844,25.770000457763672,12.110856056213379,27.049999237060547,86.11000061035156
2010-06-23,6.105500221252441,6.160999774932861,6.001999855041504,6.072500228881836,6.072500228881836,109102000,42.49396993862325,9.677499771118164,25.309999465942383,12.006248474121094,26.90999984741211,85.73999786376953
2010-06-24,6.0304999351501465,6.042500019073486,5.840000152587891,5.916500091552734,5.916500091552734,155422000,37.81858535803528,9.60714340209961,25.0,11.833146095275879,29.739999771118164,85.7300033569336
2010-06-25,5.9070000648498535,6.0879998207092285,5.881499767303467,6.050000190734863,6.050000190734863,115394000,43.54321587388636,9.524999618530273,24.530000686645508,11.772871971130371,28.530000686645508,85.30999755859375
2010-06-28,5.942500114440918,6.001999855041504,5.855000019073486,5.889999866485596,5.889999866485596,112244000,38.918672670008775,9.58214282989502,24.309999465942383,11.757927894592285,29.0,85.6500015258789
2010-06-29,5.813000202178955,5.823999881744385,5.30049991607666,5.430500030517578,5.430500030517578,257326000,29.295830945671952,9.14892864227295,23.309999465942383,11.314091682434082,34.130001068115234,86.02999877929688
2010-06-30,5.428999900817871,5.633999824523926,5.4054999351501465,5.4629998207092285,5.4629998207092285,194814000,30.602805452360613,8.983214378356934,23.010000228881836,11.082210540771484,34.540000915527344,86.0199966430664
2010-07-01,5.445000171661377,5.584499835968018,5.335000038146973,5.547999858856201,5.547999858856201,170596000,34.03715668128815,8.874285697937012,23.15999984741211,10.946221351623535,32.86000061035156,84.72000122070312
2010-07-02,5.546000003814697,5.564499855041504,5.427999973297119,5.456999778747559,5.456999778747559,89542000,32.199920734491926,8.819286346435547,23.270000457763672,10.872995376586914,30.1200008392334,84.43000030517578
2010-07-06,5.53249979019165,5.626500129699707,5.449999809265137,5.502999782562256,5.502999782562256,104386000,34.13529597728639,8.879643440246582,23.81999969482422,10.861040115356445,29.649999618530273,84.08000183105469
2010-07-07,5.492000102996826,5.68149995803833,5.490499973297119,5.671500205993652,5.671500205993652,98820000,40.801429545342536,9.238213539123535,24.299999237060547,11.212970733642578,26.84000015258789,83.81999969482422
2010-07-08,5.750999927520752,5.874000072479248,5.703499794006348,5.810999870300293,5.810999870300293,135500000,45.70112356012978,9.217499732971191,24.40999984741211,11.371376991271973,25.709999084472656,83.81999969482422
2010-07-09,5.827499866485596,5.869999885559082,5.732500076293945,5.86299991607666,5.86299991607666,81302000,47.447221769051886,9.272143363952637,24.270000457763672,11.643607139587402,24.979999542236328,83.94999694824219
2010-07-12,5.890500068664551,5.985000133514404,5.866000175476074,5.975500106811523,5.975500106811523,95672000,51.11016832261344,9.188928604125977,24.829999923706055,11.851327896118164,24.43000030517578,84.19999694824219
2010-07-13,6.0345001220703125,6.24399995803833,6.014999866485596,6.182499885559082,6.182499885559082,141822000,57.04309751849216,8.992856979370117,25.1299991607666,12.184329986572266,24.559999465942383,83.63999938964844
2010-07-14,6.151500225067139,6.1875,6.073500156402588,6.164999961853027,6.164999961853027,105140000,56.41974644615723,9.026070594787598,25.440000534057617,12.237629890441895,24.889999389648438,83.43000030517578
2010-07-15,6.006499767303467,6.124000072479248,5.9629998207092285,6.103000164031982,6.103000164031982,120954000,54.1615610965778,8.98035717010498,25.510000228881836,12.304380416870117,25.139999389648438,82.55999755859375
2010-07-16,6.064000129699707,6.0960001945495605,5.9004998207092285,5.924499988555908,5.924499988555908,124558000,48.18228135774412,8.925000190734863,24.889999389648438,11.447342872619629,26.25,82.48999786376953
2010-07-19,5.919000148773193,6.0370001792907715,5.849999904632568,5.997000217437744,5.997000217437744,100618000,50.56921643756441,8.770713806152344,25.229999542236328,11.610979080200195,25.969999313354492,82.51000213623047
2010-07-20,6.0304999351501465,6.0355000495910645,5.875500202178955,6.005000114440918,6.005000114440918,135700000,50.83831956150902,8.996070861816406,25.479999542236328,11.994791030883789,23.93000030517578,82.75
2010-07-21,6.031000137329102,6.0625,5.86299991607666,5.871500015258789,5.871500015258789,100234000,46.30771201079566,9.079999923706055,25.1200008392334,11.892922401428223,25.639999389648438,83.38999938964844
2010-07-22,5.935500144958496,6.043499946594238,5.901000022888184,6.003499984741211,6.003499984741211,300068000,50.9612334745269,9.250714302062988,25.84000015258789,12.074990272521973,24.6299991607666,82.5999984741211
2010-07-23,5.296500205993652,5.964000225067139,5.289999961853027,5.94350004196167,5.94350004196167,848422000,48.88715005637051,9.283571243286133,25.809999465942383,12.205750465393066,23.469999313354492,82.45999908447266
2010-07-26,5.913000106811523,5.929999828338623,5.74399995803833,5.920000076293945,5.920000076293945,222756000,48.062081682292074,9.260000228881836,26.100000381469727,12.17860221862793,22.729999542236328,82.08999633789062
2010-07-27,5.921500205993652,5.925000190734863,5.753499984741211,5.856500148773193,5.856500148773193,155922000,45.81216358910123,9.431428909301758,26.15999984741211,12.269760131835938,23.190000534057617,82.18000030517578
2010-07-28,5.849999904632568,5.909999847412109,5.820000171661377,5.856500148773193,5.856500148773193,109446000,45.81216358910123,9.319999694824219,25.950000762939453,12.063532829284668,24.25,82.18000030517578
2010-07-29,5.899499893188477,5.94350004196167,5.776000022888184,5.8429999351501465,5.8429999351501465,123516000,45.289409347194315,9.21821403503418,26.030000686645508,12.079472541809082,24.1299991607666,81.63999938964844
2010-07-30,5.776500225067139,5.936999797821045,5.725500106811523,5.894499778747559,5.894499778747559,141550000,47.7392743367688,9.1875,25.809999465942383,12.0759859085083,23.5,81.54000091552734
2010-08-02,5.957499980926514,6.019000053405762,5.878499984741211,6.003499984741211,6.003499984741211,108874000,52.57927103791637,9.351785659790039,26.329999923706055,12.21446704864502,22.010000228881836,80.94000244140625
2010-08-03,6.0,6.143499851226807,5.984000205993652,6.120999813079834,6.120999813079834,119076000,57.182719703775376,9.354642868041992,26.15999984741211,12.200020790100098,22.6299991607666,80.5999984741211
2010-08-04,6.1529998779296875,6.423500061035156,6.150000095367432,6.379000186920166,6.379000186920166,185416000,65.1765460489284,9.392143249511719,25.729999542236328,12.610732078552246,22.209999084472656,80.88999938964844
2010-08-05,6.338500022888184,6.400000095367432,6.290999889373779,6.391499996185303,6.391499996185303,85646000,65.5124887586631,9.346428871154785,25.3700008392334,12.655065536499023,22.100000381469727,80.81999969482422
2010-08-06,6.335999965667725,6.420000076293945,6.295000076293945,6.415999889373779,6.415999889373779,101304000,66.20073852993767,9.288928985595703,25.549999237060547,12.45880126953125,21.739999771118164,80.41000366210938
2010-08-09,6.422999858856201,6.496500015258789,6.392499923706055,6.441500186920166,6.441500186920166,101716000,66.94025768095383,9.348214149475098,25.610000610351562,12.58657169342041,22.139999389648438,80.70999908447266
2010-08-10,6.397500038146973,6.5,6.36899995803833,6.5,6.5,114138000,68.63565817946169,9.264642715454102,25.06999969482422,12.54572582244873,22.3700008392334,80.80000305175781
2010-08-11,6.40500020980835,6.406000137329102,6.260000228881836,6.29449987411499,6.29449987411499,110834000,57.483512430853175,8.935357093811035,24.860000610351562,12.24759292602539,25.389999389648438,82.29000091552734
2010-08-12,6.188000202178955,6.349999904632568,6.177499771118164,6.328000068664551,6.328000068664551,87358000,58.6626677112745,8.992500305175781,24.489999771118164,12.254318237304688,25.729999542236328,82.63999938964844
